Timestamp,Close,High,Low,Open,Volume
2024-12-20 03:45:00+00:00,1781.75,1786.5999755859375,1780.199951171875,1786.5999755859375,0
2024-12-20 03:50:00+00:00,1782.8499755859375,1784.050048828125,1781.5,1781.800048828125,153177
2024-12-20 03:55:00+00:00,1786.9000244140625,1787.699951171875,1781.050048828125,1781.3499755859375,155990
2024-12-20 04:00:00+00:00,1788,1788.949951171875,1786.449951171875,1787.0999755859375,117332
2024-12-20 04:05:00+00:00,1792.6500244140625,1792.800048828125,1786,1787.9000244140625,99160
2024-12-20 04:10:00+00:00,1790.949951171875,1795.4000244140625,1789.6500244140625,1792.550048828125,88358
2024-12-20 04:15:00+00:00,1778,1791.5,1777.5999755859375,1791.3499755859375,192043
2024-12-20 04:20:00+00:00,1778.5,1779.8499755859375,1775.050048828125,1778.449951171875,123170
2024-12-20 04:25:00+00:00,1778.25,1780.199951171875,1776.699951171875,1778.5,72967
2024-12-20 04:30:00+00:00,1781,1782.1500244140625,1777.199951171875,1777.800048828125,71770
2024-12-20 04:35:00+00:00,1779.050048828125,1781.75,1778.75,1780.550048828125,58123
2024-12-20 04:40:00+00:00,1780.199951171875,1781,1777.449951171875,1778.800048828125,41481
2024-12-20 04:45:00+00:00,1786.0999755859375,1786.800048828125,1779.050048828125,1780.4000244140625,128158
2024-12-20 04:50:00+00:00,1782.5999755859375,1786.9000244140625,1782.5,1786.4000244140625,90162
2024-12-20 04:55:00+00:00,1784.3499755859375,1785.300048828125,1781.949951171875,1783.0999755859375,72503
2024-12-20 05:00:00+00:00,1785.550048828125,1787.5,1784.8499755859375,1785.050048828125,63234
2024-12-20 05:05:00+00:00,1786.8499755859375,1789,1784.3499755859375,1785.550048828125,94576
2024-12-20 05:10:00+00:00,1787.199951171875,1789.8499755859375,1785.1500244140625,1786.6500244140625,72427
2024-12-20 05:15:00+00:00,1787.3499755859375,1788,1785.800048828125,1787.0999755859375,38862
2024-12-20 05:20:00+00:00,1789.949951171875,1790.949951171875,1786.9000244140625,1787.3499755859375,60759
2024-12-20 05:25:00+00:00,1790.449951171875,1791,1789.0999755859375,1790.0999755859375,30781
2024-12-20 05:30:00+00:00,1789.0999755859375,1790.5999755859375,1788.4000244140625,1790.5999755859375,33403
2024-12-20 05:35:00+00:00,1790.9000244140625,1790.9000244140625,1788.75,1788.9000244140625,31364
2024-12-20 05:40:00+00:00,1790.449951171875,1792.050048828125,1790.449951171875,1790.75,45392
2024-12-20 05:45:00+00:00,1788.199951171875,1791.5999755859375,1787.0999755859375,1790.949951171875,58684
2024-12-20 05:50:00+00:00,1789.75,1790.9000244140625,1787.800048828125,1788.199951171875,35798
2024-12-20 05:55:00+00:00,1790.0999755859375,1790.699951171875,1789,1789.949951171875,49769
2024-12-20 06:00:00+00:00,1789.9000244140625,1790.550048828125,1788.199951171875,1790.25,59063
2024-12-20 06:05:00+00:00,1790.199951171875,1793,1788.949951171875,1789.199951171875,80213
2024-12-20 06:10:00+00:00,1791.1500244140625,1792.25,1790.0999755859375,1790.6500244140625,20448
2024-12-20 06:15:00+00:00,1793,1793.9000244140625,1790.5,1791.1500244140625,34943
2024-12-20 06:20:00+00:00,1793.050048828125,1794.75,1792.300048828125,1793.25,31443
2024-12-20 06:25:00+00:00,1795,1795,1792.699951171875,1793.1500244140625,33030
2024-12-20 06:30:00+00:00,1795.75,1796,1794.6500244140625,1794.9000244140625,60736
2024-12-20 06:35:00+00:00,1793.800048828125,1797.5,1793.199951171875,1795.800048828125,77173
2024-12-20 06:40:00+00:00,1792.25,1795.6500244140625,1792.25,1793.949951171875,40218
2024-12-20 06:45:00+00:00,1789.050048828125,1792.449951171875,1788.25,1792.300048828125,133700
2024-12-20 06:50:00+00:00,1788.800048828125,1790,1785.050048828125,1788.949951171875,125096
2024-12-20 06:55:00+00:00,1788.75,1790.449951171875,1788.25,1789.3499755859375,76183
2024-12-20 07:00:00+00:00,1789.550048828125,1790.800048828125,1788.4000244140625,1788.8499755859375,87469
2024-12-20 07:05:00+00:00,1790.449951171875,1790.5999755859375,1788.5999755859375,1789.800048828125,112387
2024-12-20 07:10:00+00:00,1788.300048828125,1790.5999755859375,1787.800048828125,1789.6500244140625,97278
2024-12-20 07:15:00+00:00,1786.5999755859375,1789.800048828125,1785.5999755859375,1788.199951171875,178120
2024-12-20 07:20:00+00:00,1788.449951171875,1789.550048828125,1785.3499755859375,1786.6500244140625,120948
2024-12-20 07:25:00+00:00,1787.300048828125,1789.6500244140625,1787.050048828125,1788.3499755859375,78222
2024-12-20 07:30:00+00:00,1787.9000244140625,1789.25,1786.300048828125,1787.199951171875,88059
2024-12-20 07:35:00+00:00,1788.5999755859375,1789.9000244140625,1787.3499755859375,1788.6500244140625,114862
2024-12-20 07:40:00+00:00,1789.8499755859375,1790,1787.199951171875,1788.5999755859375,63523
2024-12-20 07:45:00+00:00,1792.699951171875,1792.800048828125,1789.550048828125,1789.9000244140625,65905
2024-12-20 07:50:00+00:00,1792.75,1794,1792,1792.75,66523
2024-12-20 07:55:00+00:00,1792.5999755859375,1793.4000244140625,1791.5,1792.8499755859375,48584
2024-12-20 08:00:00+00:00,1792.3499755859375,1794,1791.449951171875,1792.5999755859375,44465
2024-12-20 08:05:00+00:00,1790.1500244140625,1792.800048828125,1789.0999755859375,1792.800048828125,60891
2024-12-20 08:10:00+00:00,1787,1790.1500244140625,1785.5,1790.1500244140625,120864
2024-12-20 08:15:00+00:00,1784.3499755859375,1787.699951171875,1783.5,1786.9000244140625,85868
2024-12-20 08:20:00+00:00,1785.0999755859375,1785.5,1783.050048828125,1784.300048828125,65010
2024-12-20 08:25:00+00:00,1784.5999755859375,1785.800048828125,1784,1785.3499755859375,48735
2024-12-20 08:30:00+00:00,1784,1784.9000244140625,1783.0999755859375,1784.5999755859375,66870
2024-12-20 08:35:00+00:00,1782.6500244140625,1784.449951171875,1781.5999755859375,1784.199951171875,75740
2024-12-20 08:40:00+00:00,1781.75,1782.9000244140625,1780.800048828125,1782.699951171875,86062
2024-12-20 08:45:00+00:00,1782.8499755859375,1783.5999755859375,1780.75,1781.550048828125,78507
2024-12-20 08:50:00+00:00,1783,1784.300048828125,1782.699951171875,1782.9000244140625,54480
